      #Energy        TDOS-UP        TDOS-DOWN
     -20.92125       0.00000       0.00000
     -20.91125       0.00000       0.00000
     -20.90125       0.00000       0.00000
     -20.89125       0.00000       0.00000
     -20.88125       0.00000       0.00000
     -20.87125       0.00000       0.00000
     -20.86125       0.00000       0.00000
     -20.85125       0.00000       0.00000
     -20.84125       0.00000       0.00000
     -20.83125       0.00000       0.00000
     -20.82125       0.00000       0.00000
     -20.81125       0.00000       0.00000
     -20.80125       0.00000       0.00000
     -20.79125       0.00000       0.00000
     -20.78125       0.00000       0.00000
     -20.77125       0.00000       0.00000
     -20.76125       0.00000       0.00000
     -20.75125       0.00000       0.00000
     -20.74125       0.00000       0.00000
     -20.73125       0.00000       0.00000
     -20.72125       0.00000       0.00000
     -20.71125       0.00000       0.00000
     -20.70125       0.00000       0.00000
     -20.69125       0.00000       0.00000
     -20.68125       0.00000       0.00000
     -20.67125       0.00000       0.00000
     -20.66125       0.00000       0.00000
     -20.65125       0.00000       0.00000
     -20.64125       0.00000       0.00000
     -20.63125       0.00000       0.00000
     -20.62125       0.00000       0.00000
     -20.61125       0.00000       0.00000
     -20.60125       0.00000       0.00000
     -20.59125       0.00000       0.00000
     -20.58125       0.00000       0.00000
     -20.57125       0.00000       0.00000
     -20.56125       0.00000       0.00000
     -20.55125       0.00000       0.00000
     -20.54125       0.00000       0.00000
     -20.53125       0.00000       0.00000
     -20.52125       0.00000       0.00000
     -20.51125       0.00000       0.00000
     -20.50125       0.00000       0.00000
     -20.49125       0.00000       0.00000
     -20.48125       0.00000       0.00000
     -20.47125       0.00000       0.00000
     -20.46125       0.00000       0.00000
     -20.45125       0.00000       0.00000
     -20.44125       0.00000       0.00000
     -20.43125       0.00000       0.00000
     -20.42125       0.00000       0.00000
     -20.41125       0.00000       0.00000
     -20.40125       0.00000       0.00000
     -20.39125       0.00000       0.00000
     -20.38125       0.00000       0.00000
     -20.37125       0.00000       0.00000
     -20.36125       0.00000       0.00000
     -20.35125       0.00000       0.00000
     -20.34125       0.00000       0.00000
     -20.33125       0.00000       0.00000
     -20.32125       0.00000       0.00000
     -20.31125       0.00000       0.00000
     -20.30125       0.00000       0.00000
     -20.29125       0.00000       0.00000
     -20.28125       0.00000       0.00000
     -20.27125       0.00000       0.00000
     -20.26125       0.00000       0.00000
     -20.25125       0.00000       0.00000
     -20.24125       0.00000       0.00000
     -20.23125       0.00000       0.00000
     -20.22125       0.00000       0.00000
     -20.21125       0.00000       0.00000
     -20.20125       0.00000       0.00000
     -20.19125       0.00000       0.00000
     -20.18125       0.00000       0.00000
     -20.17125       0.00000       0.00000
     -20.16125       0.00000       0.00000
     -20.15125       0.00000       0.00000
     -20.14125       0.00000       0.00000
     -20.13125       0.00000       0.00000
     -20.12125       0.00000       0.00000
     -20.11125       0.00000       0.00000
     -20.10125       0.00000       0.00000
     -20.09125       0.00000       0.00000
     -20.08125       0.00000       0.00000
     -20.07125       0.00000       0.00000
     -20.06125       0.00000       0.00000
     -20.05125       0.00000       0.00000
     -20.04125       0.00000       0.00000
     -20.03125       0.00000       0.00000
     -20.02125       0.00000       0.00000
     -20.01125       0.00000       0.00000
     -20.00125       0.00000       0.00000
     -19.99125       0.00000       0.00000
     -19.98125       0.00000       0.00000
     -19.97125       0.00000       0.00000
     -19.96125       0.00000       0.00000
     -19.95125       0.00000       0.00000
     -19.94125       0.00000       0.00000
     -19.93125       0.00000       0.00000
     -19.92125       0.00000       0.00000
     -19.91125       0.00000       0.00000
     -19.90125       0.00000       0.00000
     -19.89125       0.00000       0.00000
     -19.88125       0.00000       0.00000
     -19.87125       0.00000       0.00000
     -19.86125       0.00000       0.00000
     -19.85125       0.00000       0.00000
     -19.84125       0.00000       0.00000
     -19.83125       0.00000       0.00000
     -19.82125       0.00000       0.00000
     -19.81125       0.00000       0.00000
     -19.80125       0.00000       0.00000
     -19.79125       0.00000       0.00000
     -19.78125       0.00000       0.00000
     -19.77125       0.00000       0.00000
     -19.76125       0.00000       0.00000
     -19.75125       0.00000       0.00000
     -19.74125       0.00000       0.00000
     -19.73125       0.00000       0.00000
     -19.72125       0.00000       0.00000
     -19.71125       0.00000       0.00000
     -19.70125       0.00000       0.00000
     -19.69125       0.00000       0.00000
     -19.68125       0.00000       0.00000
     -19.67125       0.00000       0.00000
     -19.66125       0.00000       0.00000
     -19.65125       0.00000       0.00000
     -19.64125       0.00000       0.00000
     -19.63125       0.00000       0.00000
     -19.62125       0.00000       0.00000
     -19.61125       0.00000       0.00000
     -19.60125       0.00000       0.00000
     -19.59125       0.00000       0.00000
     -19.58125       0.00000       0.00000
     -19.57125       0.00000       0.00000
     -19.56125       0.00000       0.00000
     -19.55125       0.00000       0.00000
     -19.54125       0.00000       0.00000
     -19.53125       0.00000       0.00000
     -19.52125       0.00000       0.00000
     -19.51125       0.00000       0.00000
     -19.50125       0.00000       0.00000
     -19.49125       0.00000       0.00000
     -19.48125       0.00000       0.00000
     -19.47125       0.00000       0.00000
     -19.46125       0.00000       0.00000
     -19.45125       0.00000       0.00000
     -19.44125       0.00000       0.00000
     -19.43125       0.00000       0.00000
     -19.42125       0.00000       0.00000
     -19.41125       0.00000       0.00000
     -19.40125       0.00000       0.00000
     -19.39125       0.00000       0.00000
     -19.38125       0.00000       0.00000
     -19.37125       0.00000       0.00000
     -19.36125       0.00000       0.00000
     -19.35125       0.00000       0.00000
     -19.34125       0.00000       0.00000
     -19.33125       0.00000       0.00000
     -19.32125       0.00000       0.00000
     -19.31125       0.00000       0.00000
     -19.30125       0.00000       0.00000
     -19.29125       0.00000       0.00000
     -19.28125       0.00000       0.00000
     -19.27125       0.00000       0.00000
     -19.26125       0.00000       0.00000
     -19.25125       0.00000       0.00000
     -19.24125       0.00000       0.00000
     -19.23125       0.00000       0.00000
     -19.22125       0.00000       0.00000
     -19.21125       0.00000       0.00000
     -19.20125       0.00000       0.00000
     -19.19125       0.00000       0.00000
     -19.18125       0.00000       0.00000
     -19.17125       0.00000       0.00000
     -19.16125       0.00000       0.00000
     -19.15125       0.00000       0.00000
     -19.14125       0.00000       0.00000
     -19.13125       0.00000       0.00000
     -19.12125       0.00000       0.00000
     -19.11125       0.00000       0.00000
     -19.10125       0.00000       0.00000
     -19.09125       0.00000       0.00000
     -19.08125       0.00000       0.00000
     -19.07125       0.00000       0.00000
     -19.06125       0.00000       0.00000
     -19.05125       0.00000       0.00000
     -19.04125       0.00000       0.00000
     -19.03125       0.00000       0.00000
     -19.02125       0.00000       0.00000
     -19.01125       0.00000       0.00000
     -19.00125       0.00000       0.00000
     -18.99125       0.00000       0.00000
     -18.98125       0.00000       0.00000
     -18.97125       0.00000       0.00000
     -18.96125       0.00000       0.00000
     -18.95125       0.00000       0.00000
     -18.94125       0.00000       0.00000
     -18.93125       0.00000       0.00000
     -18.92125       0.00000       0.00000
     -18.91125       0.00000       0.00000
     -18.90125       0.00000       0.00000
     -18.89125       0.00000       0.00000
     -18.88125       0.00000       0.00000
     -18.87125       0.00000       0.00000
     -18.86125       0.00000       0.00000
     -18.85125       0.00000       0.00000
     -18.84125       0.00000       0.00000
     -18.83125       0.00000       0.00000
     -18.82125       0.00000       0.00000
     -18.81125       0.00000       0.00000
     -18.80125       0.00000       0.00000
     -18.79125       0.00000       0.00000
     -18.78125       0.00000       0.00000
     -18.77125       0.00000       0.00000
     -18.76125       0.00000       0.00000
     -18.75125       0.00000       0.00000
     -18.74125       0.00000       0.00000
     -18.73125       0.00000       0.00000
     -18.72125       0.00000       0.00000
     -18.71125       0.00000       0.00000
     -18.70125       0.00000       0.00000
     -18.69125       0.00000       0.00000
     -18.68125       0.00000       0.00000
     -18.67125       0.00000       0.00000
     -18.66125       0.00000       0.00000
     -18.65125       0.00000       0.00000
     -18.64125       0.00000       0.00000
     -18.63125       0.00000       0.00000
     -18.62125       0.00000       0.00000
     -18.61125       0.00000       0.00000
     -18.60125       0.00000       0.00000
     -18.59125       0.00000       0.00000
     -18.58125       0.00000       0.00000
     -18.57125       0.00000       0.00000
     -18.56125       0.00000       0.00000
     -18.55125       0.00000       0.00000
     -18.54125       0.00000       0.00000
